sphere_id,x,y,z,r,object_type,object_id,branch_id,parent_sphere_id
2652,20.6819,36.1887,34.2555,1.01797,0,59,0,2593
2653,24.069,39.3282,35.029,1.03185,0,60,0,2594
2654,28.0477,39.271,34.755,0.997554,0,61,0,2595
2655,35.5622,37.4331,34.8722,0.947685,0,62,0,2596
2656,39.1117,40.8823,34.9217,0.914447,0,63,0,2597
2657,4.70175,3.94063,35.2207,1.02691,0,0,0,2598
2658,10.3003,3.98233,34.9571,0.989159,0,1,0,2599
2659,13.3651,5.56932,34.7434,0.993735,0,2,0,2600
2660,20.4417,4.44225,34.8208,1.01501,0,3,0,2601
2661,22.0085,8.29589,34.1608,1.08927,0,4,0,2602
2662,28.396,2.91425,34.7216,0.897332,0,5,0,2603
2663,36.5725,3.3368,34.6,1.10565,0,6,0,2604
2664,41.1326,7.05115,34.7668,0.965408,0,7,0,2605
2665,11.1298,12.7484,34.5979,1.01988,0,9,0,2606
2666,15.9059,9.81456,35.1114,0.978194,0,10,0,2607
2667,16.9773,7.52251,34.0877,0.986969,0,11,0,2608
2668,24.6686,10.659,35.2109,0.965872,0,12,0,2609
2669,28.9523,7.33877,34.8376,1.00693,0,13,0,2610
2670,33.7377,9.94614,35.0545,1.06266,0,14,0,2611
2671,4.70144,14.737,34.9535,1.0182,0,16,0,2612
2672,10.2669,17.0068,35.0716,0.954349,0,17,0,2613
2673,16.803,14.2512,34.4395,0.905752,0,19,0,2614
2674,24.5164,16.3622,34.8443,1.00629,0,20,0,2615
2675,30.8374,10.6793,34.148,0.996956,0,21,0,2616
2676,32.2074,19.8449,32.6673,0.942338,0,22,0,2617
2677,37.9422,13.7429,34.8993,0.958444,0,23,0,2618
2678,7.36207,21.6023,34.332,0.940618,0,25,0,2619
2679,13.2979,17.9545,34.5076,1.06106,0,26,0,2620
2680,24.2757,18.7092,33.5348,1.01599,0,27,0,2621
2681,28.5181,19.9819,34.4685,1.01031,0,28,0,2622
2682,31.5515,22.3207,34.6392,1.01594,0,29,0,2623
2683,34.9027,18.981,35.2537,0.939829,0,30,0,2624
2684,8.86837,45.1786,35.2718,0.947584,0,65,0,2625
2685,17.7304,47.9349,34.4518,0.973854,0,66,0,2626
2686,4.74454,3.95793,35.4828,1.06446,0,0,0,2657
2687,10.3483,4.02585,35.1957,0.97249,0,1,0,2658
2688,13.202,5.6136,34.9262,0.995632,0,2,0,2659
2689,20.4581,4.35644,35.0613,1.02361,0,3,0,2660
2690,21.8432,8.42537,34.3342,0.980665,0,4,0,2661
2691,28.3335,2.8507,34.9275,0.872093,0,5,0,2662
2692,36.568,3.18838,34.8332,1.0344,0,6,0,2663
2693,41.1786,7.19506,34.9743,1.02662,0,7,0,2664
2694,11.1946,12.9136,34.781,1.00671,0,9,0,2665
2695,15.8777,9.83518,35.3716,1.0503,0,10,0,2666
2696,16.8397,7.38791,34.2583,1.02889,0,11,0,2667
2697,24.645,10.6786,35.4505,0.935476,0,12,0,2668
2698,28.9121,7.27887,35.0788,0.991192,0,13,0,2669
2699,33.6569,9.88986,35.3012,1.04992,0,14,0,2670
2700,4.71585,14.712,35.2072,1.02129,0,16,0,2671
2701,10.2571,16.9435,35.3217,1.03289,0,17,0,2672
2702,16.7156,14.2535,34.6679,0.978065,0,19,0,2673
2703,24.4824,16.4461,35.079,0.941333,0,20,0,2674
2704,30.9006,10.5632,34.3692,1.03116,0,21,0,2675
2705,37.8874,13.6539,35.1221,0.984223,0,23,0,2677
2706,7.22012,21.6141,34.5343,0.989472,0,25,0,2678
2707,13.2338,17.7931,34.7081,1.04606,0,26,0,2679
2708,24.4731,18.6021,33.6636,1.03597,0,27,0,2680
2709,28.6203,19.9949,34.6992,0.966868,0,28,0,2681
2710,31.6031,22.427,34.864,0.946815,0,29,0,2682
2711,34.9501,18.9752,35.5106,1.045,0,30,0,2683
2712,2.96251,22.5167,34.9627,0.988199,0,32,0,2627
2713,12.1938,24.2425,35.1399,0.986546,0,33,0,2628
2714,14.0074,25.3151,35.4689,1.03891,0,34,0,2629
2715,21.4279,25.6323,35.3952,0.968086,0,35,0,2630
2716,26.662,21.5409,34.4388,0.986817,0,36,0,2631
2717,29.0734,25.7914,35.2496,0.908987,0,37,0,2632
2718,43.6046,24.9147,34.5623,1.06431,0,39,0,2633
2719,7.24622,26.2047,34.1898,0.957075,0,40,0,2634
2720,11.1949,27.4639,34.9535,1.00663,0,41,0,2635
2721,15.078,27.1356,35.011,0.91061,0,42,0,2636
2722,16.3417,34.04,33.616,0.935774,0,43,0,2637
2723,24.6375,32.8107,34.8249,0.997909,0,44,0,2638
2724,32.0153,30.5661,35.0323,1.01497,0,45,0,2639
2725,34.4826,31.3398,35.2457,1.01086,0,46,0,2640
2726,36.7892,30.8193,34.6372,1.0204,0,47,0,2641
2727,2.9205,33.0548,34.8305,0.926467,0,48,0,2642
2728,9.29406,34.4022,35.0439,0.916966,0,49,0,2643
2729,11.1088,34.1597,34.6004,0.94995,0,50,0,2644
2730,14.0447,36.801,33.0469,1.0835,0,51,0,2645
2731,29.0757,34.533,34.3919,1.052,0,52,0,2646
2732,32.3091,35.7894,34.9163,1.0189,0,54,0,2647
2733,39.9151,30.971,34.5707,0.980525,0,55,0,2648
2734,3.4106,37.3984,34.7209,0.900366,0,56,0,2649
2735,11.0724,38.8862,35.4126,1.07358,0,57,0,2650
2736,15.147,44.3137,34.3185,0.954797,0,58,0,2651
2737,20.6599,35.9763,34.4299,1.10249,0,59,0,2652
2738,24.036,39.33,35.2907,1.05514,0,60,0,2653
2739,28.0499,39.279,35.0042,0.922614,0,61,0,2654
2740,35.5587,37.3013,35.0885,1.01321,0,62,0,2655
2741,39.1168,40.8908,35.1528,0.925174,0,63,0,2656
2742,8.85795,45.1309,35.5284,1.04488,0,65,0,2684
2743,17.8882,47.9932,34.6462,1.0286,0,66,0,2685
2744,2.88012,22.4085,35.1807,1.02781,0,32,0,2712
2745,12.1926,24.2664,35.3854,0.947115,0,33,0,2713
2746,14.0614,25.35,35.7205,1.00071,0,34,0,2714
2747,21.4284,25.6488,35.6782,1.13394,0,35,0,2715
2748,26.6467,21.4318,34.6595,0.932625,0,36,0,2716
2749,29.0283,25.8734,35.4783,0.988257,0,37,0,2717
2750,43.7064,24.935,34.8073,0.97233,0,39,0,2718
2751,7.30609,26.1238,34.4068,0.940243,0,40,0,2719
2752,11.2079,27.4152,35.2001,0.970256,0,41,0,2720
2753,15.0801,27.0316,35.2319,0.976523,0,42,0,2721
2754,16.2571,34.2048,33.7655,0.952047,0,43,0,2722
2755,24.6756,32.927,35.0423,0.919316,0,44,0,2723
2756,32.1047,30.6662,35.2476,0.970732,0,45,0,2724
2757,34.4902,31.3411,35.4983,0.960677,0,46,0,2725
2758,36.6815,30.7733,34.889,1.11109,0,47,0,2726
2759,2.78293,33.0099,35.0426,1.02731,0,48,0,2727
2760,9.36028,34.4927,35.2487,0.934352,0,49,0,2728
2761,11.0521,34.0641,34.8103,0.879403,0,50,0,2729
2762,13.9094,36.8218,33.2807,0.9883,0,51,0,2730
2763,29.1597,34.533,34.6411,1.00957,0,52,0,2731
2764,32.2552,35.8475,35.1596,1.02367,0,54,0,2732
2765,39.8901,30.8302,34.7697,0.938072,0,55,0,2733
2766,3.33084,37.3341,34.9427,0.977579,0,56,0,2734
2767,11.0927,38.923,35.6777,1.04627,0,57,0,2735
2768,15.156,44.4279,34.5291,0.958735,0,58,0,2736
2769,20.6078,35.767,34.6014,0.95634,0,59,0,2737
2770,23.9806,39.3487,35.548,0.95359,0,60,0,2738
2771,28.0755,39.2788,35.2422,0.957507,0,61,0,2739
2772,35.5561,37.1465,35.2889,0.945979,0,62,0,2740
2773,39.1323,40.9103,35.396,0.978193,0,63,0,2741
2774,4.80976,3.98802,35.739,1.03945,0,0,0,2686
2775,10.3854,4.09179,35.4302,0.985508,0,1,0,2687
2776,13.0388,5.63136,35.1132,0.968258,0,2,0,2688
2777,20.4479,4.26105,35.2985,0.927775,0,3,0,2689
2778,21.6957,8.56216,34.4742,0.872896,0,4,0,2690
2779,28.292,2.78237,35.1559,0.967968,0,5,0,2691
2780,36.5661,3.03215,35.0392,0.970686,0,6,0,2692
2781,41.2143,7.33388,35.1872,0.93529,0,7,0,2693
2782,11.2522,13.0615,34.9846,1.03251,0,9,0,2694
2783,15.863,9.83402,35.6338,0.983756,0,10,0,2695
2784,16.6977,7.23972,34.4239,1.05466,0,11,0,2696
2785,24.5976,10.6935,35.6999,1.01727,0,12,0,2697
2786,28.8695,7.22788,35.3175,0.969372,0,13,0,2698
2787,33.5989,9.82091,35.5477,0.991215,0,14,0,2699
2788,36.2337,10.4424,33.0841,0.814761,0,15,0,2433
2789,4.70554,14.6961,35.4643,1.03141,0,16,0,2700
2790,10.2654,16.8981,35.5758,0.97481,0,17,0,2701
2791,16.6142,14.253,34.8932,0.988393,0,19,0,2702
2792,24.4261,16.5381,35.2975,0.9744,0,20,0,2703
2793,30.9664,10.467,34.5998,1.03326,0,21,0,2704
2794,37.8059,13.567,35.3462,1.01519,0,23,0,2705
2795,7.07104,21.6392,34.7316,0.99421,0,25,0,2706
2796,13.1882,17.64,34.9152,0.956574,0,26,0,2707
2797,24.6801,18.4952,33.8079,1.09604,0,27,0,2708
2798,28.746,20.0116,34.9154,1.00276,0,28,0,2709
2799,31.661,22.5103,35.1027,1.03738,0,29,0,2710
2800,34.9776,18.9892,35.77,0.972729,0,30,0,2711
2801,8.85408,45.0722,35.7829,1.01086,0,65,0,2742
2802,18.059,48.0348,34.834,0.990377,0,66,0,2743
2803,4.86031,3.99215,35.9939,0.948996,0,0,0,2774
2804,10.4344,4.17521,35.6568,0.965902,0,1,0,2775
2805,12.8744,5.64703,35.2902,0.949121,0,2,0,2776
2806,20.4474,4.17128,35.5395,1.02862,0,3,0,2777
2807,21.5673,8.69288,34.6057,0.901883,0,4,0,2778
2808,28.2744,2.71273,35.4141,1.07197,0,5,0,2779
2809,36.5784,2.87094,35.2336,1.01141,0,6,0,2780
2810,41.2332,7.46348,35.4278,1.09581,0,7,0,2781
2811,11.2825,13.2181,35.1876,1.01222,0,9,0,2782
2812,15.8624,9.82277,35.8795,0.915496,0,10,0,2783
2813,16.5365,7.10169,34.5803,1.02477,0,11,0,2784
2814,24.5737,10.71,35.9525,0.981195,0,12,0,2785
2815,28.8216,7.17123,35.5482,0.888788,0,13,0,2786
2816,33.5665,9.73876,35.7859,1.01584,0,14,0,2787
2817,4.71277,14.6786,35.7215,1.01267,0,16,0,2789
2818,10.2817,16.8464,35.833,1.05151,0,17,0,2790
2819,16.4961,14.2622,35.1101,0.930689,0,19,0,2791
2820,24.3801,16.6585,35.5185,1.02356,0,20,0,2792
2821,31.04,10.3613,34.8237,0.984531,0,21,0,2793
2822,37.718,13.4663,35.5772,1.06757,0,23,0,2794
2823,6.93204,21.6581,34.9367,0.954453,0,25,0,2795
2824,13.1484,17.4572,35.1183,1.10446,0,26,0,2796
2825,24.9022,18.3935,33.9321,1.06957,0,27,0,2797
2826,28.8778,20.0129,35.1479,1.06893,0,28,0,2798
2827,31.7223,22.5676,35.3566,1.06955,0,29,0,2799
2828,35.0145,18.9787,36.0477,1.12113,0,30,0,2800
2829,2.79689,22.3092,35.4026,0.983767,0,32,0,2744
2830,12.2112,24.273,35.6387,1.0164,0,33,0,2745
2831,14.0895,25.3967,35.9679,1.01323,0,34,0,2746
2832,21.4145,25.6606,35.9611,1.10629,0,35,0,2747
2833,26.6193,21.3384,34.8714,0.912226,0,36,0,2748
2834,28.9945,25.9694,35.7046,0.992493,0,37,0,2749
2835,43.793,24.9281,35.0343,0.966299,0,39,0,2750
2836,7.34662,26.0416,34.6274,0.955275,0,40,0,2751
2837,11.2302,27.3609,35.4395,0.986123,0,41,0,2752
2838,15.0905,26.9288,35.4531,0.898653,0,42,0,2753
2839,16.1903,34.3786,33.9291,0.991625,0,43,0,2754
2840,24.6998,33.0373,35.2507,0.948195,0,44,0,2755
2841,32.2136,30.7654,35.4405,0.958536,0,45,0,2756
2842,34.5087,31.3369,35.7588,1.04494,0,46,0,2757
2843,36.5583,30.7379,35.1354,0.990374,0,47,0,2758
2844,2.66866,32.9593,35.267,0.966935,0,48,0,2759
2845,9.41681,34.5935,35.4549,0.945227,0,49,0,2760
2846,13.7667,36.8523,33.48,0.943522,0,51,0,2762
2847,29.2596,34.528,34.8728,0.9335,0,52,0,2763
2848,32.2136,35.9054,35.4054,1.01185,0,54,0,2764
2849,39.8422,30.7054,34.9625,0.936934,0,55,0,2765
2850,3.25697,37.2786,35.1753,1.00121,0,56,0,2766
2851,11.1311,38.9491,35.9351,0.896905,0,57,0,2767
2852,15.1859,44.5322,34.7431,0.959997,0,58,0,2768
2853,20.5415,35.5858,34.764,1.00949,0,59,0,2769
2854,23.9443,39.3892,35.7955,1.01369,0,60,0,2770
2855,28.1093,39.2613,35.4785,0.926373,0,61,0,2771
2856,35.5762,37.0044,35.4956,1.00632,0,62,0,2772
2857,39.1415,40.9033,35.6403,0.913807,0,63,0,2773
2858,8.85192,45.0228,36.035,1.02763,0,65,0,2801
2859,18.2387,48.0578,35.0035,0.992649,0,66,0,2802
2860,4.90316,4.00546,36.2328,0.972377,0,0,0,2803
2861,10.4804,4.25907,35.8855,0.991783,0,1,0,2804
2862,12.6994,5.67637,35.4477,0.926945,0,2,0,2805
2863,20.4313,4.10435,35.7873,1.01944,0,3,0,2806
2864,21.4282,8.83692,34.7262,0.934945,0,4,0,2807
2865,28.2393,2.62557,35.665,0.963944,0,5,0,2808
2866,36.6117,2.69773,35.4148,0.955541,0,6,0,2809
2867,41.2694,7.57413,35.6758,0.960679,0,7,0,2810
2868,11.3336,13.3824,35.3731,0.998894,0,9,0,2811
2869,15.8836,9.82664,36.1315,1.01189,0,10,0,2812
2870,16.3708,6.94272,34.7222,1.07969,0,11,0,2813
2871,24.5639,10.7351,36.2062,1.02036,0,12,0,2814
2872,28.7554,7.10189,35.7788,0.998767,0,13,0,2815
2873,33.5283,9.6639,36.0314,1.03799,0,14,0,2816
2874,4.74746,14.6583,35.9714,0.93829,0,16,0,2817
2875,10.3071,16.8218,36.0935,0.932904,0,17,0,2818
2876,16.3572,14.2835,35.3251,1.0273,0,19,0,2819
2877,24.3225,16.7922,35.729,0.96977,0,20,0,2820
2878,31.0906,10.2504,35.0375,0.975932,0,21,0,2821
2879,37.6446,13.3411,35.8012,0.982272,0,23,0,2822
2880,6.81635,21.6908,35.1428,0.886205,0,25,0,2823
2881,13.1,17.2548,35.2997,0.999812,0,26,0,2824
2882,25.1269,18.2892,34.0327,0.954382,0,27,0,2825
2883,29.0333,20.023,35.365,1.0554,0,28,0,2826
2884,31.7984,22.6465,35.6005,0.971334,0,29,0,2827
2885,35.0759,18.9708,36.321,1.09489,0,30,0,2828
2886,2.71995,22.2198,35.6331,1.0357,0,32,0,2829
2887,12.2384,24.3057,35.8892,0.979109,0,33,0,2830
2888,14.102,25.4657,36.2113,0.976221,0,34,0,2831
2889,21.394,25.7018,36.2338,0.989477,0,35,0,2832
2890,26.5624,21.2303,35.0975,1.02801,0,36,0,2833
2891,28.9403,26.0556,35.9308,0.925905,0,37,0,2834
2892,43.8915,24.9219,35.2653,1.00463,0,39,0,2835
2893,7.38539,25.9503,34.8446,0.917216,0,40,0,2836
2894,11.2442,27.3321,35.6839,0.955941,0,41,0,2837
2895,16.1144,34.5692,34.0931,1.05019,0,43,0,2839
2896,24.7275,33.1755,35.4609,1.01235,0,44,0,2840
2897,32.3099,30.8747,35.6591,1.05072,0,45,0,2841
2898,34.5273,31.3037,36.0173,0.932063,0,46,0,2842
2899,36.4718,30.6943,35.3633,0.957789,0,47,0,2843
2900,2.55534,32.9041,35.4733,0.927796,0,48,0,2844
2901,9.47041,34.6812,35.6812,0.994214,0,49,0,2845
2902,13.6152,36.8946,33.6558,0.93352,0,51,0,2846
2903,29.3362,34.5377,35.1079,0.989629,0,52,0,2847
2904,32.1668,35.9889,35.6395,0.990631,0,54,0,2848
2905,39.8048,30.5917,35.181,0.996735,0,55,0,2849
2906,3.15771,37.2313,35.4002,0.980451,0,56,0,2850
2907,11.1615,38.9484,36.1737,0.962452,0,57,0,2851
2908,15.205,44.6171,34.9668,0.952934,0,58,0,2852
2909,20.4731,35.4126,34.9344,1.00353,0,59,0,2853
2910,23.9154,39.4515,36.0458,1.03844,0,60,0,2854
2911,28.1255,39.2584,35.7115,0.934161,0,61,0,2855
2912,35.6182,36.8478,35.7042,1.05691,0,62,0,2856
2913,39.148,40.9143,35.8916,1.00658,0,63,0,2857
2914,8.83383,44.9901,36.2892,1.0038,0,65,0,2858
2915,18.4296,48.0595,35.1621,0.920192,0,66,0,2859
2916,4.965,4.01638,36.4822,1.02888,0,0,0,2860
2917,10.5361,4.33722,36.1377,1.07927,0,1,0,2861
2918,12.517,5.72736,35.5926,0.953726,0,2,0,2862
2919,20.4395,4.03136,36.0313,1.00021,0,3,0,2863
2920,21.2931,9.01597,34.8618,1.04824,0,4,0,2864
2921,28.1894,2.53037,35.8807,0.953065,0,5,0,2865
2922,36.632,2.51665,35.5693,0.953572,0,6,0,2866
2923,41.3139,7.69001,35.8881,0.983747,0,7,0,2867
2924,11.4131,13.5423,35.5708,1.06576,0,9,0,2868
2925,15.9285,9.84146,36.38,0.905661,0,10,0,2869
2926,16.2159,6.7691,34.8591,0.917948,0,11,0,2870
2927,24.5565,10.7398,36.4691,1.05234,0,12,0,2871
2928,28.6697,7.0197,35.9984,0.910542,0,13,0,2872
2929,33.501,9.60495,36.2826,0.9613,0,14,0,2873
2930,4.80432,14.638,36.2252,1.04352,0,16,0,2874
2931,10.3489,16.7757,36.3426,1.02725,0,17,0,2875
2932,16.206,14.2831,35.5327,0.966349,0,19,0,2876
2933,24.2811,16.9323,35.9454,1.04478,0,20,0,2877
2934,31.1353,10.1347,35.2476,0.920911,0,21,0,2878
2935,37.5494,13.2356,36.0181,1.03756,0,23,0,2879
2936,6.68035,21.7257,35.3383,0.962532,0,25,0,2880
2937,13.0528,17.0419,35.4517,1.06333,0,26,0,2881
2938,25.3409,18.1966,34.0993,0.970204,0,27,0,2882
2939,29.1923,20.0187,35.5755,0.967181,0,28,0,2883
2940,31.8746,22.7032,35.824,0.911446,0,29,0,2884
2941,35.1488,18.9563,36.5845,0.924143,0,30,0,2885
2942,2.66216,22.1184,35.8643,1.00864,0,32,0,2886
2943,12.2854,24.3438,36.1264,0.930541,0,33,0,2887
2944,14.1199,25.5471,36.4447,0.991204,0,34,0,2888
2945,21.3893,25.72,36.489,1.02347,0,35,0,2889
2946,26.5078,21.1086,35.3242,1.05222,0,36,0,2890
2947,28.8873,26.1649,36.1491,0.999288,0,37,0,2891
2948,33.0011,21.8252,32.8501,0.827534,0,38,0,2331
2949,43.9985,24.8944,35.4922,1.00979,0,39,0,2892
2950,7.42535,25.8278,35.0844,1.08879,0,40,0,2893
2951,11.243,27.3041,35.9237,0.965554,0,41,0,2894
2952,16.0157,34.7454,34.2608,1.04063,0,43,0,2895
2953,24.7636,33.2964,35.6825,1.01994,0,44,0,2896
2954,32.4181,30.9597,35.8828,1.03503,0,45,0,2897
2955,34.5419,31.2929,36.2617,0.980483,0,46,0,2898
2956,36.3818,30.6439,35.5798,0.958989,0,47,0,2899
2957,2.43204,32.84,35.6853,1.01416,0,48,0,2900
2958,9.5502,34.7677,35.9103,1.0305,0,49,0,2901
2959,13.4472,36.9533,33.8532,1.06322,0,51,0,2902
2960,29.3888,34.5577,35.3517,1.00108,0,52,0,2903
2961,32.1258,36.0718,35.8705,0.99497,0,54,0,2904
2962,39.7627,30.4727,35.3958,0.951376,0,55,0,2905
2963,3.04752,37.2088,35.618,0.969878,0,56,0,2906
2964,11.1992,38.9302,36.4115,0.965717,0,57,0,2907
2965,15.2319,44.7173,35.1889,0.980404,0,58,0,2908
2966,20.3989,35.2221,35.0856,1.01698,0,59,0,2909
2967,23.8963,39.4876,36.3022,0.995482,0,60,0,2910
2968,28.1184,39.268,35.9551,0.975618,0,61,0,2911
2969,35.6525,36.681,35.9063,1.02391,0,62,0,2912
2970,39.1402,40.9235,36.143,0.963462,0,63,0,2913
2971,8.82401,44.9706,36.5566,1.07318,0,65,0,2914
2972,18.6158,48.0639,35.3258,0.992013,0,66,0,2915
2973,5.03474,4.04326,36.7515,1.11761,0,0,0,2916
2974,10.591,4.44345,36.3796,0.984367,0,1,0,2917
2975,12.3155,5.81375,35.7615,1.10722,0,2,0,2918
2976,20.4306,3.95276,36.2685,0.97993,0,3,0,2919
2977,21.174,9.19654,35.0097,1.00141,0,4,0,2920
2978,28.1161,2.42254,36.0915,0.991481,0,5,0,2921
2979,36.6284,2.31687,35.7451,1.06471,0,6,0,2922
2980,41.3506,7.82428,36.1109,1.05071,0,7,0,2923
2981,11.5117,13.7136,35.7495,1.03445,0,9,0,2924
2982,15.9662,9.87856,36.6026,0.914995,0,10,0,2925
2983,16.0632,6.61003,35.0039,1.05538,0,11,0,2926
2984,24.5288,10.7503,36.7306,0.971837,0,12,0,2927
2985,28.5968,6.95283,36.2319,1.01422,0,13,0,2928
2986,33.4712,9.54192,36.5203,0.991053,0,14,0,2929
2987,4.86897,14.6283,36.4778,0.976956,0,16,0,2930
2988,10.3965,16.7049,36.5849,0.949517,0,17,0,2931
2989,16.0406,14.2726,35.7204,1.00174,0,19,0,2932
2990,24.2437,17.0629,36.1686,1.03204,0,20,0,2933
2991,31.1744,10.001,35.4417,0.955478,0,21,0,2934
2992,37.4355,13.1159,36.2181,0.978397,0,23,0,2935
2993,6.52808,21.7576,35.5328,0.996508,0,25,0,2936
2994,12.9814,16.8249,35.5876,1.02334,0,26,0,2937
2995,25.557,18.0923,34.1419,0.974742,0,27,0,2938
2996,29.3278,20.0312,35.7934,1.02754,0,28,0,2939
2997,31.9463,22.7848,36.0381,0.960388,0,29,0,2940
2998,35.2077,18.9266,36.8163,0.964308,0,30,0,2941
2999,2.58024,22.0214,36.0821,0.914938,0,32,0,2942
3000,12.3122,24.3718,36.3859,1.04961,0,33,0,2943
3001,14.1147,25.6196,36.7028,1.07278,0,34,0,2944
3002,21.358,25.7361,36.7424,0.995312,0,35,0,2945
3003,26.4418,21.0079,35.5581,0.989604,0,36,0,2946
3004,28.8572,26.2718,36.3729,0.971811,0,37,0,2947
3005,44.1021,24.8445,35.717,1.00351,0,39,0,2949
3006,7.48898,25.7219,35.3269,0.91676,0,40,0,2950
3007,11.2358,27.3008,36.1728,0.996732,0,41,0,2951
3008,15.9002,34.899,34.4362,1.01233,0,43,0,2952
3009,24.8154,33.4277,35.9056,1.05617,0,44,0,2953
3010,32.5385,31.0206,36.1036,0.952027,0,45,0,2954
3011,34.5348,31.2714,36.5058,0.935641,0,46,0,2955
3012,2.32734,32.7919,35.9112,0.912204,0,48,0,2957
3013,9.61827,34.8711,36.1363,0.908597,0,49,0,2958
3014,13.2984,37.0057,34.0672,0.968991,0,51,0,2959
3015,29.4472,34.5509,35.595,0.969875,0,52,0,2960
3016,32.054,36.1489,36.1227,1.09332,0,54,0,2961
3017,39.7148,30.3573,35.6157,1.01169,0,55,0,2962
3018,2.95987,37.1871,35.843,0.969575,0,56,0,2963
3019,11.2702,38.9059,36.6708,1.07971,0,57,0,2964
3020,15.2814,44.8276,35.4222,1.05137,0,58,0,2965
3021,20.3439,35.0384,35.2525,0.995627,0,59,0,2966
3022,23.9027,39.5342,36.5522,1.01728,0,60,0,2967
3023,28.112,39.3056,36.2026,1.00181,0,61,0,2968
3024,35.7099,36.5326,36.1067,1.02347,0,62,0,2969
3025,39.1295,40.943,36.3828,0.91095,0,63,0,2970
3026,8.81687,44.9689,36.8248,1.01289,0,65,0,2971
3027,18.8186,48.0732,35.4683,0.963334,0,66,0,2972
3028,5.1293,4.07929,37.0119,1.08037,0,0,0,2973
3029,10.6436,4.5321,36.6069,0.998546,0,1,0,2974
3030,12.1067,5.89552,35.9239,0.966993,0,2,0,2975
3031,20.4387,3.85822,36.4985,0.994993,0,3,0,2976
3032,21.0401,9.3913,35.1411,1.08172,0,4,0,2977
3033,28.0278,2.32059,36.2995,0.967114,0,5,0,2978
3034,36.6526,2.11837,35.9208,0.963016,0,6,0,2979
3035,41.3795,7.98235,36.3187,1.03314,0,7,0,2980
3036,11.5836,13.891,35.9233,0.953038,0,9,0,2981
3037,16.0208,9.94515,36.8459,1.03223,0,10,0,2982
3038,15.89,6.47124,35.1466,0.947279,0,11,0,2983
3039,24.509,10.7488,36.9924,1.05044,0,12,0,2984
3040,28.5132,6.88618,36.4618,0.958917,0,13,0,2985
3041,33.4521,9.45657,36.7764,1.08238,0,14,0,2986
3042,4.90584,14.63,36.7192,0.975603,0,16,0,2987
3043,10.4227,16.6506,36.818,0.963059,0,17,0,2988
3044,15.841,14.2596,35.9153,1.11683,0,19,0,2989
3045,24.1878,17.2068,36.3753,0.967493,0,20,0,2990
3046,31.2255,9.8385,35.6453,1.06196,0,21,0,2991
3047,37.345,12.9824,36.4021,0.920209,0,23,0,2992
3048,6.37965,21.8023,35.7279,0.967125,0,25,0,2993
3049,12.92,16.6285,35.7397,0.940331,0,26,0,2994
3050,25.7945,17.9741,34.1596,1.06356,0,27,0,2995
3051,29.4728,20.0286,36.0054,0.945576,0,28,0,2996
3052,32.0013,22.8732,36.2608,0.983315,0,29,0,2997
3053,35.2643,18.9183,37.0505,0.928635,0,30,0,2998
3054,2.52822,21.9237,36.2923,0.949946,0,32,0,2999
3055,12.3301,24.4213,36.643,0.986596,0,33,0,3000
3056,14.1385,25.6862,36.9615,1.06612,0,34,0,3001
3057,21.323,25.724,36.997,1.02892,0,35,0,3002
3058,26.3811,20.9228,35.7823,0.888155,0,36,0,3003
3059,28.8132,26.363,36.6228,1.07848,0,37,0,3004
3060,44.2155,24.8193,35.9394,0.98658,0,39,0,3005
3061,7.53118,25.639,35.5396,0.928361,0,40,0,3006
3062,11.2089,27.3005,36.4205,0.895444,0,41,0,3007
3063,15.8073,35.0451,34.6273,1.03176,0,43,0,3008
3064,24.894,33.5784,36.1327,1.13424,0,44,0,3009
3065,32.6343,31.064,36.3171,0.924722,0,45,0,3010
3066,34.5315,31.2272,36.7734,1.08494,0,46,0,3011
3067,36.3094,30.5935,35.8026,0.891665,0,47,0,2956
3068,2.24664,32.7504,36.1457,1.00578,0,48,0,3012
3069,9.67871,34.9646,36.349,0.9602,0,49,0,3013
3070,13.1604,37.0302,34.2752,1.00329,0,51,0,3014
3071,29.5186,34.5257,35.8326,0.997535,0,52,0,3015
3072,31.9609,36.214,36.3712,1.03963,0,54,0,3016
3073,39.6485,30.2627,35.8407,0.981874,0,55,0,3017
3074,2.85873,37.1538,36.1035,1.12551,0,56,0,3018
3075,11.321,38.8691,36.9333,1.05653,0,57,0,3019
3076,15.3287,44.9624,35.6429,0.96038,0,58,0,3020
3077,20.2824,34.8685,35.4373,1.03391,0,59,0,3021
3078,23.9256,39.5799,36.8013,0.941307,0,60,0,3022
3079,28.0877,39.3234,36.4695,1.07435,0,61,0,3023
3080,35.7936,36.3833,36.2969,0.94315,0,62,0,3024
3081,39.1,40.9489,36.6288,0.991457,0,63,0,3025
3082,8.83806,44.9693,37.0774,1.01406,0,65,0,3026
3083,19.0149,48.071,35.6125,0.974349,0,66,0,3027
3084,5.21997,4.09885,37.2754,1.1174,0,0,0,3028
3085,10.6964,4.64284,36.8243,0.976059,0,1,0,3029
3086,11.9383,5.96739,36.0878,0.983073,0,2,0,3030
3087,20.423,3.76119,36.7352,1.02517,0,3,0,3031
3088,20.8904,9.56935,35.279,0.981593,0,4,0,3032
3089,27.9232,2.21792,36.4918,0.935163,0,5,0,3033
3090,36.6776,1.91236,36.0918,1.07557,0,6,0,3034
3091,41.3998,8.14053,36.5219,1.00049,0,7,0,3035
